,lnR,lnR_2,CYBZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2017-09-18,0.010168689080444437,0.00010340223761474994,2.842468316452494e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2017-09-19,-0.007681953488168247,5.90124093943803e-05,3.853648663060406e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017-09-20,0.006557191985343103,4.299676673264782e-05,3.817534114893514e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-09-21,-0.01056991229375992,0.00011172304589777709,4.943997535040379e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-09-22,-0.003396460786659894,1.1535945875318346e-05,8.613937966030856e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017-09-25,-0.012291127338637686,0.00015107181125460672,5.304950362934856e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2017-09-26,-0.002264416251569479,5.127580960371969e-06,5.376013564544769e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017-09-27,0.008385736628802931,7.032057880764715e-05,2.455044717148594e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-09-28,-0.00011321761786131646,1.2818228994191082e-08,2.011160771934844e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-09-29,0.006583019224468245,4.33361421097185e-05,3.0743678029319376e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017-10-09,0.01217001727394873,0.00014810932044821048,0.00013540690175073495,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
2017-10-10,0.014509224142887689,0.00021051758522855498,5.1030383198346824e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017-10-11,-0.00833205047554575,6.942306512704215e-05,3.5456849079392123e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2017-10-12,-0.0008207200700587336,6.735814333972126e-07,3.8849779461027536e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2017-10-13,0.013633034470800887,0.0001858596288820452,3.9899388906073095e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2017-10-16,-0.02278005225771551,0.0005189307808642496,8.619751527375612e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2017-10-17,-0.0030321752740611885,9.194086892628044e-06,5.86501354780672e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017-10-18,-0.004715440696115181,2.223538095857922e-05,5.7811571561090116e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2017-10-19,-0.0029752593132936767,8.852167981340761e-06,8.19351878496942e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2017-10-20,0.009404742801034871,8.844918715361724e-05,3.291559463584757e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2017-10-23,0.009817568805455146,9.638465724984598e-05,4.232624321934453e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2017-10-24,0.0015419229725495143,2.37752645327593e-06,5.1712836273297995e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017-10-25,0.00606562889340978,3.6791853872567556e-05,4.1392182059614617e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2017-10-26,-0.0013284590262232499,1.7648033843540253e-06,4.2135800938862185e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2017-10-27,-0.007617703519781749,5.8029406915295245e-05,2.4120297305730313e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2017-10-30,-0.02144418443824936,0.000459853046221656,0.0002097007884504184,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2017-10-31,0.0074078786767382,5.4876666489272505e-05,4.548165307611913e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017-11-01,0.001581813750656913,2.5021347417672906e-06,3.732962239418185e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017-11-02,-0.013536676684164028,0.00018324161565159004,0.00010637754555113327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017-11-03,-0.007933660050168712,6.2942961791643e-05,0.00010265190197600265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017-11-06,0.009410185994011222,8.855160044188497e-05,5.5129961966567974e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2017-11-07,0.004728574577893774,2.235941753870328e-05,4.1987410641866956e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017-11-08,0.003795763722640011,1.4407822238109953e-05,4.7385575772935556e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017-11-09,0.009583434455573858,9.184221596428021e-05,5.0698641459208e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017-11-10,0.008729849297972159,7.621026876530499e-05,5.5599486534419274e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017-11-13,0.0030522183781824808,9.316037028114894e-06,4.902303642706367e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2017-11-14,-0.005111549955103101,2.6127942943514512e-05,8.308932014836148e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017-11-15,-0.015214913140609632,0.00023149358187629564,0.00012332361831715176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017-11-16,0.00543465091576234,2.9535430576196443e-05,7.120780918080984e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017-11-17,-0.02390642251208508,0.0005715170373263282,0.0002177795742712904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017-11-20,0.014002676243553225,0.00019607494198176984,0.00038796103018110895,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2017-11-21,-0.0015013280692066644,2.253985971387811e-06,7.731750782511508e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017-11-22,-0.0019297428866176247,3.723907608451323e-06,0.0001420274168671604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017-11-23,-0.03212854737876025,0.0010322435566692423,0.0002721885781914986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017-11-24,-0.006775820905915886,4.591174894904678e-05,0.00015223748684892115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017-11-27,-0.012281588864217596,0.00015083742502967367,0.0001464818568292296,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2017-11-28,0.018550255258267256,0.000344111970146872,0.00012467589241206288,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017-11-29,-0.0036244367774811437,1.3136541953957898e-05,9.054133889848372e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017-11-30,-0.009601836716285561,9.219526832620949e-05,8.440766789530335e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017-12-01,0.01920101955618314,0.0003686791519969274,0.00012780818287626928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-12-04,-0.003803035349312367,1.4463077868119437e-05,6.88432571678293e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2017-12-05,-0.02203465635077695,0.0004855260804968349,0.00012394952938135387,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2017-12-06,0.014525038664667811,0.00021097674821009485,0.00020489743854660043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2017-12-07,-0.004116468575191767,1.694531353054134e-05,7.95521081578953e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2017-12-08,0.008495094712118068,7.216663416785636e-05,6.774273958153195e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-12-11,0.013759765792020318,0.00018933115465125252,6.082814162334693e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2017-12-12,-0.010117160033272121,0.00010235692713883875,4.819568687618154e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2017-12-13,0.004105665474638087,1.685648898963519e-05,4.740713299690501e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2017-12-14,-0.006527021336027339,4.2602007520956104e-05,6.088106820055285e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2017-12-15,-0.005796048431215617,3.359417741699701e-05,7.570061138025457e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-12-18,-0.0018683676299495744,3.4907976006433896e-06,6.82887174392819e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2017-12-19,0.00998013391056407,9.960307287279089e-05,4.834339065128011e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2017-12-20,-0.008986603005525673,8.075903357892305e-05,6.728947729688104e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2017-12-21,0.004103976757994232,1.6842625230156848e-05,7.43237100534172e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2017-12-22,-0.005827848877188124,3.396382253534288e-05,3.4170841881867164e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-12-25,-0.013312220125569318,0.0001772152046716128,5.2707959411306594e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2017-12-26,0.0017128407461948214,2.9338234218252328e-06,6.974218474327001e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2017-12-27,-0.007751047635621511,6.007873944967381e-05,4.826568540025974e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2017-12-28,-0.00012606510706447693,1.5892411219178033e-08,5.688402093933542e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2017-12-29,0.004362911368471778,1.903499560914028e-05,2.7895044440896394e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-01-02,0.009664160250314247,9.339599334375391e-05,4.1039947516630916e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2018-01-03,0.014423610173934343,0.00020804053044962226,3.585901035751397e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-01-04,-0.0004289705608142569,1.8401574204529807e-07,3.3553829488238197e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-01-05,0.003787514643057932,1.4345267171378255e-05,3.0069128587301285e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-01-08,0.002627801865854984,6.905342646190935e-06,5.09801661790715e-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-01-09,-0.0014239215647817716,2.027552622650569e-06,2.8059036441326526e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-01-10,-0.006960333218438919,4.844623851170428e-05,4.755879746366484e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-01-11,0.007315118106107299,5.351095290629884e-05,8.044525131794301e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-01-12,-0.010323412749524863,0.00010657285079705249,4.371719114796555e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-01-15,-0.03017578146840183,0.0009105777872287433,0.00015869616675865119,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-01-16,-0.001744545849733825,3.043440221823514e-06,5.5941729861223195e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-01-17,0.007160931963600348,5.127894658731313e-05,0.00024915438675689866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-01-18,-0.0023160730232065774,5.3641942488252554e-06,8.504340691090028e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-01-19,-0.00568934122464082,3.236860357039751e-05,6.137636197291646e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-01-22,0.02292204982385382,0.0005254203681272369,0.00013619214817633965,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-01-23,-0.0002149296961935221,4.619477430583971e-08,6.72215922688888e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-01-24,0.02538455425628161,0.0006443755947901048,0.0001747128537075849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-01-25,-0.0013465339826908007,1.8131537665411495e-06,0.00018081326633498124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-01-26,0.003285885789400922,1.079704542098692e-05,0.00011200015088328092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-01-29,-0.009417832849146102,8.869557557445538e-05,0.00019074281991385153,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-01-30,-0.009698108209237333,9.405330283807654e-05,8.808495420713836e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-01-31,-0.026918775817389218,0.0007246204915068586,0.0002974825360362184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-01,-0.02195021776061523,0.00048181205973842837,0.0003186905906016201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-02-02,0.0029648650175468916,8.79042457227333e-06,0.00031661467636139436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-02-05,-0.008352306201024895,6.976101887567892e-05,0.00019157847811075558,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-02-06,-0.054876397597332094,0.0030114190132604756,0.0006444186299530741,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-02-07,0.011373515830167769,0.00012935686233907681,0.001055891032368855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-08,0.015366358904810085,0.0002361249859914362,0.0001709740494883714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-02-09,-0.030256425247674912,0.0009154512687681399,0.0014326473239624196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-02-12,0.03429351843405026,0.0011760454065865452,0.00024857911505355384,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-02-13,0.000309405004515817,9.573145681943273e-08,0.0001151992777325328,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-02-14,-0.0010985177186135786,1.2067411781079816e-06,7.042408466873451e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-22,0.018649737113055842,0.00034781269438609243,0.00012074717712390041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
2018-02-23,-0.00534274862008477,2.854496281741771e-05,5.2695545204498365e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-02-26,0.03550717619579835,0.001260759561399469,0.00017843599417121696,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-02-27,0.008287570939685907,6.868383208032635e-05,0.00016120283299089492,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-02-28,0.005770396061733685,3.329747070927162e-05,0.00023390548137862128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-03-01,0.02044389216920095,0.00041795272702591595,0.0001289120246463247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-02,-0.010017321950836156,0.00010034673906670388,0.00013963744705180632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-03-05,0.013274853683444832,0.00017622174031686882,0.0001083553352569783,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-03-06,0.001068655655093842,1.1420249091640485e-06,8.077146237276966e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-03-07,-0.006888340549274119,4.744923552277407e-05,8.34870982189928e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-03-08,0.0044432221854568965,1.9742223389336358e-05,7.5884162043932e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-09,0.03465317539009316,0.0012008425646165583,0.0001138892868736565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-03-12,0.013886808911458104,0.0001928434617433522,0.00025596654068689786,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-03-13,-0.005182310823980352,2.685634547634391e-05,0.00013338516620801772,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-03-14,-0.01690414702935339,0.000285750186789997,0.00011368239388192127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-03-15,0.004021685637340511,1.617395536559095e-05,0.00016257002200090203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-16,-0.014926585638735723,0.00022280295883051154,0.00011100432714669409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-03-19,0.011789757328395822,0.000138998377862463,0.00011598762540666274,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-03-20,0.011706008726275918,0.00013703064029964795,0.0001566119752550732,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-03-21,-0.0187904936679697,0.00035308265228600934,0.00015326842420649713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-03-22,-0.0069534216344138144,4.835007242593408e-05,0.0001823460696948711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-23,-0.05149518360203764,0.0026517539342075665,0.0014699472518616148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-03-26,0.03113782214651195,0.0009695639680278101,0.00044563083511222446,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-03-27,0.035355239468920274,0.001249992957904698,0.00037269971199719367,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-03-28,-0.0051850196601543885,2.688442887618753e-05,0.0003025812486382609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-03-29,0.0038288592301105595,1.4660163004002826e-05,0.00029523441248760615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-30,0.031151404580352704,0.0009704100073288194,0.00021485044441708328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-04-02,-0.0001157669297269237,1.3401982018398491e-08,0.00018218804179717034,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-04-03,-0.014732303996552787,0.00021704078104684522,0.00031294383552738945,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-04-04,-0.019228043539917472,0.00036971765837296203,0.0002034811447216625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-04-09,0.002631537541840423,6.924989834115536e-06,0.00018828564340771822,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2018-04-10,-0.00333408881204722,1.1116148206618442e-05,0.0001584663306887057,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-04-11,-0.00048499381084976534,2.3521899656257797e-07,0.00013130148094603103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-04-12,-0.004227758706051077,1.7873943676590676e-05,8.93049313954273e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-04-13,-0.0012597633311290934,1.58700365045747e-06,0.00023891141087601197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-04-16,0.007708934527060229,5.942767154250132e-05,0.0001310936584392974,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-04-17,-0.030351955161573407,0.0009212411821301626,0.00022554637495800277,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-04-18,0.02136520535994002,0.0004564720000724098,0.0003602066381464998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-04-19,-0.0010871535769068075,1.1819028997812658e-06,0.0001459473900180265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-04-20,-0.020799564180772556,0.0004326218701100767,0.00024493491527947454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-04-23,-0.016833643163533196,0.00028337154215716794,0.0002468408006502663,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-04-24,0.030233404063141123,0.0009140587212451581,0.0001651614460430308,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-04-25,0.00692174057990691,4.7910492655530046e-05,0.00013057566804993795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-04-26,-0.021180065709926588,0.00044859518347680806,0.00012482359139989884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-04-27,0.013560739522928245,0.00018389365640870815,0.0003009459874803458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-05-02,-0.002234439561607182,4.992720154475296e-06,0.0001724888149825993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2018-05-03,0.013901821301153916,0.00019326063548921675,0.0002503623956007211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-05-04,-0.006551998505202938,4.292868441218154e-05,0.00011768690554523335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-05-07,0.020441374931908562,0.0004178498091068598,8.974726182051094e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-05-08,0.0024425698476067126,5.966147460437479e-06,7.316017799289416e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-05-09,-0.0005710161009302439,3.260593875215785e-07,5.7012100047913336e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-05-10,0.005132805524483253,2.63456925521658e-05,8.112822253240514e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-05-11,-0.016529480647743178,0.00027322373048411624,0.00011703469411847126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-05-14,-0.0020732406710397555,4.298326880053376e-06,9.425584893421471e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-05-15,0.014654679868669085,0.00021475964205317494,8.624037271350218e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-05-16,-0.006122005364881389,3.7478949687636504e-05,0.00011338187345975372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-05-17,-0.00841252748738519,7.077061872601139e-05,8.101485261479695e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-05-18,0.0030262158620297797,9.157982443600643e-06,9.089933783254109e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-05-21,0.013911227440638996,0.00019352224890518738,0.00014067599657093931,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-05-22,0.0072329176251439975,5.2315097372118686e-05,5.917482122109336e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-05-23,-0.016136965989706376,0.00026040167135294026,6.30594505835117e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-05-24,-0.0041092564819722455,1.6885988834630916e-05,9.648210285149769e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-05-25,-0.018584374889010213,0.0003453789900152734,0.00010538402828694445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-05-28,-0.004242730148595442,1.80007591138007e-05,9.447484979600962e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-05-29,-0.013028952902713442,0.00016975361374112503,0.00014926310874358517,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-05-30,-0.027105523292760836,0.0007347093929744003,0.0005596240823916944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-05-31,0.010098184924795639,0.0001019733387753699,0.00026972823172881247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-06-01,-0.01980205381635347,0.0003921213353457591,0.00015405789900321584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-06-04,-0.003879881086188419,1.5053477242962627e-05,9.341231508849508e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-06-05,0.02504015967686879,0.0006270095966430857,0.00012430799842772094,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-06-06,-0.001639269459413839,2.6872043605669403e-06,4.6170887156652286e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-06-07,-0.007410149550332257,5.4910316358289345e-05,7.731851704393212e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-06-08,-0.010959172992967225,0.00012010347268978221,9.556460617514153e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-06-11,-0.013470237261329565,0.00018144729187651143,0.000209452951818878,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-06-12,0.01420031564576707,0.00020164896443941705,0.0001814483586698484,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-06-13,-0.015818328688008698,0.000250219522481879,8.610808791100253e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
