,lnR,lnR_2,szzsRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2017-02-28,0.004039947445665604,1.6321175363740038e-05,1.39896370852042e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-01,0.0016027966061447074,2.5689569606689926e-06,1.3157859054077317e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-02,-0.005218509409630201,2.7232840458398948e-05,2.186493322030151e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-03,-0.0036350480605111812,1.32135744022261e-05,3.95567334207876e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-06,0.004823185392998752,2.326311733523653e-05,1.2199926999377868e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-03-07,0.002637318012796541,6.955446300621097e-06,1.1924884307114585e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-08,-0.0005398676992545148,2.914571326983633e-07,1.0404265886337438e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-09,-0.007405479680196336,5.484112929380083e-05,4.195889877725306e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-10,-0.0012411522844519851,1.5404589932003814e-06,9.664659085090303e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-13,0.007522772686904489,5.659210889883618e-05,3.100969646880248e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-03-14,0.0007133648113395452,5.088893540575049e-07,1.1918567228504318e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-15,0.0007498738989486498,5.623108643244497e-07,2.1949150263912417e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-16,0.008349381141158574,6.971216544033445e-05,2.9644175097708464e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-17,-0.00967979044590983,9.369834307672723e-05,2.1703942165272664e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-20,0.004118213167096485,1.6959679689646862e-05,2.4077987869441404e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-03-21,0.003316742440045317,1.1000780413597764e-05,1.4790740894716792e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-22,-0.005037794029957965,2.5379368688280113e-05,5.299167996519136e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-23,0.0010255984711164956,1.0518522239564932e-06,3.667346432154895e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-24,0.0064130321047688454,4.1126980776795925e-05,2.276274114460484e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-27,-0.0007618861486502482,5.80470503505108e-07,2.335287600832422e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-03-28,-0.004297611949581892,1.8469468469189072e-05,2.0021547449623188e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-29,-0.0035847078696029655,1.2850130510393432e-05,3.936432021849896e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-30,-0.009631868373986663,9.277288837380448e-05,6.640141157169769e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-31,0.0038148583049508744,1.4553143886852658e-05,3.394613237526155e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-05,0.01472422263190154,0.0002168027321138015,4.273419839910802e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2017-04-06,0.003263472339911644,1.065025171336838e-05,1.4916008212493252e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-07,0.00171142708370553,2.9289826628408155e-06,1.7559212254034694e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-10,-0.005256257897574557,2.76282470858149e-05,3.408652244818466e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-04-11,0.0059710226867562,3.565311192575723e-05,5.287901156864138e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-12,-0.004613892502698391,2.1288004026456425e-05,6.492285626650141e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-13,0.0006504025549176617,4.23023483443422e-07,1.4905990891752252e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-14,-0.00916592204111133,8.401412686373048e-05,3.8090667804775396e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-17,-0.007389988240589673,5.461192619605365e-05,9.785492495102421e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-04-18,-0.007932889699732826,6.293073898812716e-05,3.246038479703028e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-19,-0.008172926104029088,6.679672110192008e-05,8.901366967792258e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-20,0.00044459930826334926,1.9766854490824866e-07,5.348350218717506e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-21,0.0003309562301190283,1.0953202625459922e-07,3.3334650536914745e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-24,-0.013841951824439036,0.00019159963031009116,0.00017377572547359334,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-04-25,0.0016091700603624304,2.5894282831668277e-06,3.424288718813321e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-26,0.002001460331385374,4.005843458109252e-06,2.753505190518143e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-27,0.003603985442433455,1.2988711069272267e-05,9.607976093925552e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-28,0.0007832753676666471,6.135203015933212e-07,2.8352416345861174e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-02,-0.003477093607484605,1.2090179955210304e-05,1.8558362298277178e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2017-05-03,-0.002662820530396459,7.09061317710088e-06,2.5156792699950275e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-05-04,-0.0025484148481123015,6.4944182380792445e-06,5.3965915210560226e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-05-05,-0.007810119614360289,6.099796839061531e-05,5.322009607806607e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-08,-0.00790407971576812,6.247447615321705e-05,6.001766877522177e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-05-09,0.0006234636855761977,3.887069672322559e-07,4.654861844376247e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-10,-0.009049009216166581,8.188456779426773e-05,4.96627044553421e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-05-11,0.002852341048185991,8.13584945516676e-06,0.00011824695083088494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-05-12,0.007163566576220859,5.1316686091948636e-05,3.731409010316633e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-15,0.002176963284471256,4.739169141935879e-06,2.4028451322591886e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-05-16,0.007328520238882419,5.370720889170923e-05,6.378167254128908e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-17,-0.002740697183101659,7.511421049461369e-06,2.2301295058685833e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-05-18,-0.004616947525676096,2.1316204454846625e-05,5.69183162270494e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-05-19,0.00015855629671612803,2.5140099228332833e-08,2.1688553534414133e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-22,-0.004848938600972019,2.3512205555996484e-05,6.086174643424525e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-05-23,-0.004474047116847402,2.0017097603770547e-05,7.49164293004275e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-24,0.0006953932925028994,4.83571831258023e-07,0.00011918510681638038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-05-25,0.014177372256668264,0.00020099788410414698,0.00010846401752176304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-05-26,0.0007172851548080672,5.14497993308033e-07,3.7839573305687816e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-31,0.0022867283427689955,5.229126513623036e-06,7.223184268965362e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2017-06-01,-0.004681831118588775,2.191954262298622e-05,5.454412272048434e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-02,0.0009406974740748808,8.84911737730861e-07,4.740882091690206e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-06-05,-0.004479449818967751,2.006547068065022e-05,2.9029996573633152e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-06-06,0.00338080883354408,1.1429868368969683e-05,3.713913385479582e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-06-07,0.012235733233255885,0.00014971316775540253,3.5994838651126566e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-06-08,0.0031825036995254408,1.0128329797493118e-05,2.0497313337200116e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-09,0.0025583610018671266,6.545211015874568e-06,2.966921746776535e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-06-12,-0.005880987627643108,3.4586015476491315e-05,3.5925088899476314e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-06-13,0.0044044675103425135,1.939933404966278e-05,1.6616349290710157e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-06-14,-0.007342010986715053,5.3905125329044546e-05,3.101497603270093e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-06-15,0.0005811762915932661,3.377658819101011e-07,2.0779162138001693e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-16,-0.0029797037868863896,8.87863465758509e-06,1.114270154534549e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-06-19,0.00676504046334081,4.576577247063844e-05,1.7477622651230657e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-06-20,-0.0013875674925909465,1.925343546495126e-06,1.3396315061919345e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-06-21,0.005145956065433666,2.648086382737353e-05,2.5799996765905547e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-06-22,-0.0027793395072226446,7.724728096408613e-06,5.3197004570402954e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-23,0.003305148504969324,1.0924006639900958e-05,6.785562549147165e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-06-26,0.008692677357702294,7.556263964511015e-05,4.650418913859776e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-06-27,0.0018065945597101063,3.2637839031741527e-06,2.5061545054159494e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-06-28,-0.005656479163347328,3.199575652538248e-05,4.4495585747628895e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-06-29,0.004672038882317153,2.1827947317883313e-05,1.6801321837978336e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-30,0.0013698009661649024,1.8763546869063002e-06,2.5629766076542776e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-07-03,0.001089485013078928,1.1869775937235918e-06,1.5474918593140784e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-07-04,-0.004110554786029397,1.689666064894918e-05,2.6476340741945332e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-07-05,0.00761514369498606,5.7990413495285936e-05,2.226728563077664e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-06,0.0016543167878886322,2.736764034690162e-06,2.9660024578003014e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-07-07,0.0017168454080245255,2.9475581550548995e-06,2.5475295012492977e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-07-10,-0.001657702083498691,2.7479761976359012e-06,4.139097338970945e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-07-11,-0.0029895574873748387,8.937453970318959e-06,4.0032572733056164e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-07-12,-0.0017185946753937031,2.953567658291588e-06,8.042004973613488e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-13,0.006428003491484091,4.1319228886531665e-05,3.89840432445316e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-07-14,0.0013228624196077732,1.749964981210532e-06,2.752950636188762e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-07-17,-0.014365260907798216,0.00020636072094911564,0.0004616211730525196,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-07-18,0.0034915018585550683,1.2190585228293496e-05,0.00010221348034070932,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-07-19,0.013526625761434374,0.00018296960448990006,5.28326478030576e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-20,0.004286709138815681,1.8375875240805876e-05,2.6764910674699482e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-07-21,-0.0021225273438609804,4.505122325437548e-06,3.530777209086689e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-07-24,0.003889916102824742,1.513144728701523e-05,3.776655861886884e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-07-25,-0.002128024035776832,4.528486296843916e-06,5.013677461611323e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-07-26,0.0012262455013196671,1.5036780295067217e-06,6.601557448592973e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-27,0.000649485590246357,4.2183153193765876e-07,5.28273519426903e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-07-28,0.0010641210780502064,1.1323536687507334e-06,4.8965599248900755e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-07-31,0.006064738559100391,3.678105379023909e-05,1.8215069763310408e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-08-01,0.005973513232223837,3.5682860335553275e-05,2.65119171703411e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017-08-02,-0.0023047580021451353,5.3119094484520355e-06,3.570178943438351e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-08-03,-0.00369930842625088,1.3684882832530763e-05,3.932841722980007e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04,-0.0033205794542201517,1.1026247911789e-05,3.996347358777517e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017-08-07,0.005313745966537553,2.8235896196894114e-05,3.4139882359634366e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2017-08-08,0.0007346071934737353,5.39647728703358e-07,2.528605730195734e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017-08-09,-0.0019214821449669017,3.6920936334266055e-06,2.5813926970008712e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-08-10,-0.0042280385808091125,1.7876310240810333e-05,5.684820707166347e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-11,-0.016447856148161577,0.0002705319718706166,0.0001147965065530495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017-08-14,0.008942177831837483,7.996254437620571e-05,1.7501150412524142e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2017-08-15,0.0042844306686973255,1.8356346154874213e-05,2.4528989202376624e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017-08-16,-0.0014805218695830291,2.191945006313628e-06,2.396407615087145e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-08-17,0.006747655642863393,4.553085667466619e-05,1.7215571937805066e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-18,8.872367933854264e-05,7.871891275368538e-09,3.77238581336204e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017-08-21,0.005549442748311151,3.079631481678322e-05,2.0751194010784785e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2017-08-22,0.0010095574313400135,1.0192062071738462e-06,2.1919880770542232e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017-08-23,-0.0007692389930440413,5.917286284194107e-07,2.9529367141135257e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-08-24,-0.004936580130516788,2.4369823385013146e-05,3.287184491035026e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-25,0.018177004279447573,0.0003304034845750554,4.2377962378123953e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017-08-28,0.009300697294152727,8.650297015745985e-05,5.257284634091263e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2017-08-29,0.0007669578311357839,5.882243147405056e-07,3.1859274014560846e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017-08-30,-0.0004755634773658812,2.2616062100432904e-07,3.372533844240324e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-08-31,-0.0008387316015365798,7.03470699416116e-07,2.773609121199797e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-09-01,0.0018757632288508574,3.5184876907089944e-06,2.5771699394298966e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017-09-04,0.0036936618394527443,1.3643137784229431e-05,1.985205874723436e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2017-09-05,0.0014015585020263899,1.964366234602458e-06,2.0563736076397682e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017-09-06,0.00031611398683395464,9.992805267205764e-08,2.8273129707763436e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-09-07,-0.005892573439169269,3.472242173600314e-05,1.9884062810074566e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-09-08,-7.725747841469399e-05,5.9687179709969085e-09,2.360243173672872e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017-09-11,0.0033166935884505477,1.1000456359668972e-05,2.7548673193137934e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2017-09-12,0.0009088339576202031,8.259791625236012e-07,2.387274089942319e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017-09-13,0.0013779564664453403,1.8987640234185283e-06,1.783020705323392e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-09-14,-0.0037657802977584254,1.4181101250985535e-05,1.8137969027639634e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-09-15,-0.00529662727776703,2.8054260519585775e-05,4.0291279581661077e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017-09-18,0.0027514429669217577,7.570438400223205e-06,2.184469511062447e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2017-09-19,-0.0017917471347033143,3.2103577947175366e-06,2.235425398622809e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017-09-20,0.0027250405091887586,7.425845776719729e-06,1.4761772749843135e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-09-21,-0.0024361200124385363,5.934680715003534e-06,1.6646909148268096e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-09-22,-0.0015736910766559475,2.4765036047465552e-06,3.935003897314685e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017-09-25,-0.00328051348266456,1.076176870994396e-05,3.0309101741603095e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2017-09-26,0.0006073180513759269,3.6883521552705293e-07,1.572734558870894e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017-09-27,0.0005053185632686308,2.553468503838732e-07,7.73305267446122e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-09-28,-0.0016843910631880732,2.8371732537478475e-06,8.68597939089856e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-09-29,0.002780861107506638,7.733188499243045e-06,1.4684064021085173e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017-10-09,0.007567725889378707,5.727047513677274e-05,0.00020948259687110155,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
2017-10-10,0.0025483300927540142,6.493986261635683e-06,2.5990727660626876e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017-10-11,0.0015624841650776489,2.4413567661183975e-06,1.379010300872312e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2017-10-12,-0.0006436013554758091,4.142227047702988e-07,1.6102350281550065e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2017-10-13,0.0013044853117882838,1.701681928671376e-06,8.057159306380607e-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2017-10-16,-0.0035603576690057537,1.2676146731248083e-05,1.8960863316273434e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2017-10-17,-0.0019050418248802714,3.6291843545431545e-06,1.5071702772446916e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017-10-18,0.0028872526472198956,8.336227848878295e-06,1.1846396749742514e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2017-10-19,-0.0034419669168581635,1.1847136256746092e-05,1.8173291637019337e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2017-10-20,0.002513033230352235,6.31533601685459e-06,1.0747227108929138e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2017-10-23,0.0006065672181065906,3.679237900815683e-07,7.497674702469812e-06,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2017-10-24,0.0022307752697123817,4.976358303960349e-06,1.2384906323673777e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017-10-25,0.0025496870919781145,6.500904266999814e-06,1.0353530710952255e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2017-10-26,0.0031361762916102265,9.835601732058073e-06,2.192322937487397e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2017-10-27,0.0027079399583147534,7.332938817837708e-06,2.499934303533193e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2017-10-30,-0.0077771559074868435,6.0484154009357505e-05,9.109045508978116e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2017-10-31,0.0008844757404755654,7.822973354897997e-07,2.149925179628484e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017-11-01,0.0007570792422590955,5.731689790596062e-07,2.660531731231836e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017-11-02,-0.0037172460869570045,1.3817918470997163e-05,3.1731342893372514e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017-11-03,-0.0034255886526874946,1.1734657617421325e-05,5.400791333889981e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017-11-06,0.004861021035116764,2.3629525503847655e-05,2.223662861261296e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2017-11-07,0.007468711850515675,5.5781656706033276e-05,3.582790073588499e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017-11-08,0.0005535193280028494,3.06383646472726e-07,3.0312449280755595e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017-11-09,0.0036035548438846376,1.2985607512884435e-05,2.0243259978333697e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017-11-10,0.001422645368696962,2.023919845074915e-06,2.512215463416619e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
